longitude,latitude,age_myr,bathymetry_m
-106.90860215053763,-46.89655172413793,10.08,-3558.0
-106.20967741935485,-46.89655172413793,11.27,-3592.0
-105.51075268817205,-46.89655172413793,12.56,-3723.0
-104.81182795698925,-46.89655172413793,14.07,-3839.5
-104.11290322580646,-46.89655172413793,15.47,-3885.5
-103.41397849462365,-46.89655172413793,16.99,-4001.0
-102.71505376344086,-46.89655172413793,18.29,-3985.0
-102.01612903225806,-46.89655172413793,19.81,-4134.5
-101.31720430107526,-46.89655172413793,21.35,-4199.5
-100.61827956989248,-46.89655172413793,22.96,-4069.5
-99.91935483870968,-46.89655172413793,24.53,-4101.0
-99.22043010752688,-46.89655172413793,26.23,-4203.0
-98.5215053763441,-46.89655172413793,27.94,-3965.5
-97.8225806451613,-46.89655172413793,29.83,-4089.0
-97.1236559139785,-46.89655172413793,31.68,-4391.0
-96.42473118279571,-46.89655172413793,33.52,-4441.0
-95.7258064516129,-46.89655172413793,34.53,-4425.5
-95.02688172043011,-46.89655172413793,28.11,-4419.0
-94.32795698924731,-46.89655172413793,27.26,-4354.0
-93.62903225806451,-46.89655172413793,26.17,-4421.0
-92.93010752688173,-46.89655172413793,26.26,-4325.5
-92.23118279569893,-46.89655172413793,25.57,-4326.5
-91.53225806451613,-46.89655172413793,24.69,-4220.0
-90.83333333333334,-46.89655172413793,23.72,-4084.5
-90.13440860215053,-46.89655172413793,22.8,-4052.5
-89.43548387096774,-46.89655172413793,21.76,-4073.0
-88.73655913978494,-46.89655172413793,20.63,-4199.5
-88.03763440860214,-46.89655172413793,19.4,-4129.0
-87.33870967741936,-46.89655172413793,18.53,-4133.5
-86.63978494623656,-46.89655172413793,17.62,-4232.0
-85.94086021505376,-46.89655172413793,16.83,-4297.5
-85.24193548387098,-46.89655172413793,16.23,-4261.5
-84.54301075268818,-46.89655172413793,15.96,-3990.5
-83.84408602150538,-46.89655172413793,15.31,-3657.0
-83.14516129032259,-46.89655172413793,14.63,-3684.0
-82.44623655913978,-46.89655172413793,13.89,-3698.5
-81.74731182795699,-46.89655172413793,13.02,-3775.0
-81.04838709677419,-46.89655172413793,12.26,-3681.0
-80.34946236559139,-46.89655172413793,11.42,-3935.5
-144.6505376344086,-46.206896551724135,64.12,-4984.5
-143.95161290322582,-46.206896551724135,63.47,-4990.0
-143.252688172043,-46.206896551724135,62.89,-5149.5
-142.55376344086022,-46.206896551724135,62.27,-5090.5
-141.85483870967744,-46.206896551724135,61.72,-5123.0
-141.15591397849462,-46.206896551724135,61.13,-5176.0
-140.45698924731184,-46.206896551724135,60.52,-5220.0
-139.75806451612902,-46.206896551724135,59.94,-5212.0
-139.05913978494624,-46.206896551724135,59.33,-5137.5
-138.36021505376345,-46.206896551724135,58.73,-5137.5
-137.66129032258064,-46.206896551724135,58.11,-5295.5
-136.96236559139786,-46.206896551724135,57.55,-5233.5
-136.26344086021507,-46.206896551724135,56.96,-5335.0
-135.56451612903226,-46.206896551724135,56.33,-4968.0
-134.86559139784947,-46.206896551724135,50.36,-4894.0
-134.16666666666666,-46.206896551724135,45.97,-4935.5
-133.46774193548387,-46.206896551724135,43.96,-4818.0
-132.7688172043011,-46.206896551724135,41.86,-4568.0
-132.06989247311827,-46.206896551724135,39.8,-4538.0
-131.3709677419355,-46.206896551724135,37.08,-4606.5
-130.6720430107527,-46.206896551724135,34.47,-4648.0
-129.9731182795699,-46.206896551724135,33.63,-4664.0
-129.2741935483871,-46.206896551724135,37.1,-4601.5
-128.57526881720432,-46.206896551724135,35.23,-4448.0
-127.8763440860215,-46.206896551724135,32.86,-4449.0
-127.17741935483872,-46.206896551724135,31.29,-4410.0
-126.47849462365592,-46.206896551724135,29.88,-4380.5
-125.77956989247312,-46.206896551724135,28.41,-4273.0
-125.08064516129033,-46.206896551724135,26.95,-4235.0
-124.38172043010753,-46.206896551724135,25.46,-4232.5
-123.68279569892474,-46.206896551724135,23.98,-4175.0
-122.98387096774194,-46.206896551724135,22.49,-4172.0
